'neuron', 'neuron', 'delay', 'correlation coefficient'
105, 187, -2, -0.585145129012002
26, 53, -1, -0.58474576271186429
17, 40, -1, -0.58462408700858737
22, 56, 0, -0.58434870979077747
124, 167, 2, -0.58430654746814314
84, 163, -3, -0.5838742081211421
38, 59, 0, -0.58371723158701849
50, 59, 0, -0.58371723158701849
59, 130, 0, -0.58371723158701849
59, 238, 0, -0.58371723158701849
38, 105, 0, -0.58371723158701838
50, 105, 0, -0.58371723158701838
105, 130, 0, -0.58371723158701838
105, 238, 0, -0.58371723158701838
48, 121, -2, -0.58345996599157823
121, 130, 2, -0.58345996599157823
11, 196, -3, -0.58333333333333326
105, 187, -3, -0.58333333333333326
70, 124, -2, -0.58297524806816614
124, 173, 2, -0.58297524806816614
70, 124, -1, -0.58116349164074665
42, 76, 3, -0.58095459370527736
38, 70, 3, -0.57950055696469194
50, 70, 3, -0.57950055696469194
70, 130, -3, -0.57950055696469194
70, 238, -3, -0.57950055696469194
6, 64, -3, -0.57936545950232099
121, 130, 3, -0.57936545950232099
61, 106, -1, -0.57857142857142851
61, 112, -1, -0.57857142857142851
45, 76, -1, -0.5785425986576429
46, 121, -3, -0.57812161257860017
40, 48, 2, -0.57788411143884988
40, 130, 2, -0.57788411143884988
22, 173, -3, -0.5777466648897327
103, 179, 0, -0.57735026918962595
29, 108, 2, -0.57735026918962584
29, 121, 2, -0.57735026918962584
59, 112, 0, -0.57735026918962584
90, 108, 2, -0.57735026918962584
90, 121, 2, -0.57735026918962584
108, 140, -2, -0.57735026918962584
121, 140, -2, -0.57735026918962584
58, 72, 2, -0.57735026918962573
58, 88, 2, -0.57735026918962573
54, 170, 3, -0.57710227877659015
70, 163, -3, -0.57656635807562195
112, 163, -3, -0.57542406333466545
45, 127, -2, -0.57520612423122142
1, 190, -1, -0.57499999999999996
22, 61, 1, -0.57499999999999984
26, 46, 0, -0.57498890849994588
26, 113, 0, -0.57498890849994588
6, 155, 1, -0.57496615603536227
76, 190, 1, -0.57428885789965689
29, 100, -1, -0.57407407407407407
90, 100, -1, -0.57407407407407407
100, 140, 1, -0.57407407407407407
11, 42, -3, -0.5738190417570046
48, 84, 3, -0.57381904175700449
60, 121, -1, -0.57380458405303114
17, 29, 1, -0.57353933467640428
17, 90, 1, -0.57353933467640428
17, 140, 1, -0.57353933467640428
54, 70, 3, -0.57302548717768553
16, 121, -1, -0.57294631267130725
12, 13, 0, -0.57283315012620473
40, 112, 3, -0.57204608160365811
106, 190, 1, -0.57200226303860269
26, 38, 0, -0.57150057150085731
26, 50, 0, -0.57150057150085731
26, 238, 0, -0.57150057150085731
112, 170, -3, -0.57093767399446227
70, 112, 3, -0.57073541703328468
11, 38, -3, -0.57054433073454791
11, 50, -3, -0.57054433073454791
11, 238, -3, -0.57054433073454791
1, 124, 0, -0.57008771254956903
73, 112, -2, -0.56980288229818976
22, 73, 1, -0.56961379595582984
11, 155, -3, -0.56949479745149945
40, 84, 3, -0.56949479745149945
46, 48, -3, -0.5689540858394464
112, 127, -3, -0.56862545483694416
47, 58, -1, -0.56832969581739856
113, 124, -2, -0.5681564822965226
53, 64, -1, -0.56779661016949146
26, 130, 2, -0.56764058422044728
40, 112, 2, -0.5676134788000512
106, 125, 2, -0.5676134788000512
105, 113, -2, -0.56740025429692431
22, 58, 3, -0.56730769230769229
54, 121, -2, -0.56710496400666865
22, 58, -3, -0.56694670951384096
54, 59, -1, -0.56641520670990486
54, 59, 1, -0.56641520670990475
48, 105, 2, -0.56602204231014919
40, 127, 2, -0.56582515211573836
11, 84, -2, -0.56570352775177557
8, 190, 1, -0.56568542494923812
12, 170, -1, -0.56568542494923812
48, 59, 0, -0.56568542494923812
48, 105, 0, -0.56568542494923812
29, 155, -1, -0.56568542494923801
90, 155, -1, -0.56568542494923801
