'neuron', 'neuron', 'delay', 'correlation coefficient'
43, 246, 3, 0.87499999999999989
43, 141, 3, 0.87499999999999989
43, 117, 3, 0.87499999999999989
43, 51, 3, 0.87499999999999989
184, 356, -3, 0.87499999999999978
323, 325, 0, 0.87447463219520616
222, 323, 2, 0.87435218881697085
127, 317, 2, 0.87401574803149606
135, 394, 1, 0.87400737347512636
103, 190, -1, 0.87400737347512636
81, 394, 1, 0.87400737347512636
69, 394, 1, 0.87400737347512636
46, 166, 1, 0.87400737347512636
46, 166, -1, 0.87400737347512636
17, 394, 1, 0.87400737347512636
1, 166, 1, 0.87400737347512636
1, 166, -1, 0.87400737347512636
1, 46, 1, 0.87400737347512636
1, 46, -1, 0.87400737347512636
243, 257, 1, 0.87400737347512625
220, 225, -1, 0.87400737347512625
216, 243, -1, 0.87400737347512625
135, 394, -1, 0.87400737347512625
133, 225, -1, 0.87400737347512625
122, 166, 1, 0.87400737347512625
119, 207, -1, 0.87400737347512625
119, 168, 1, 0.87400737347512625
119, 160, -1, 0.87400737347512625
96, 394, 1, 0.87400737347512625
96, 249, -1, 0.87400737347512625
96, 135, 1, 0.87400737347512625
96, 133, -1, 0.87400737347512625
90, 220, -1, 0.87400737347512625
81, 394, -1, 0.87400737347512625
81, 135, 1, 0.87400737347512625
81, 135, -1, 0.87400737347512625
81, 96, -1, 0.87400737347512625
74, 243, -1, 0.87400737347512625
69, 249, -1, 0.87400737347512625
69, 220, -1, 0.87400737347512625
69, 135, 1, 0.87400737347512625
69, 133, -1, 0.87400737347512625
69, 81, 1, 0.87400737347512625
46, 122, -1, 0.87400737347512625
29, 183, 1, 0.87400737347512625
19, 119, -1, 0.87400737347512625
18, 183, -1, 0.87400737347512625
17, 394, -1, 0.87400737347512625
17, 135, 1, 0.87400737347512625
17, 135, -1, 0.87400737347512625
17, 96, -1, 0.87400737347512625
17, 81, 1, 0.87400737347512625
17, 81, -1, 0.87400737347512625
17, 69, -1, 0.87400737347512625
5, 207, -1, 0.87400737347512625
5, 168, -1, 0.87400737347512625
5, 160, -1, 0.87400737347512625
1, 122, -1, 0.87400737347512625
59, 205, -1, 0.87355550460228837
90, 317, 1, 0.87355550460228826
317, 378, 1, 0.87313432835820892
242, 394, 3, 0.87287156094396934
220, 242, -3, 0.87287156094396934
207, 216, -3, 0.87287156094396934
166, 198, 3, 0.87287156094396934
166, 188, 3, 0.87287156094396934
160, 216, -3, 0.87287156094396934
144, 216, -3, 0.87287156094396934
135, 242, -3, 0.87287156094396934
128, 187, -3, 0.87287156094396934
100, 207, 3, 0.87287156094396934
100, 160, 3, 0.87287156094396934
100, 144, 3, 0.87287156094396934
89, 216, -3, 0.87287156094396934
89, 100, -3, 0.87287156094396934
84, 207, 3, 0.87287156094396934
84, 160, 3, 0.87287156094396934
84, 144, 3, 0.87287156094396934
84, 89, 3, 0.87287156094396934
81, 242, -3, 0.87287156094396934
46, 198, 3, 0.87287156094396934
46, 188, 3, 0.87287156094396934
32, 128, 3, 0.87287156094396934
29, 255, 3, 0.87287156094396934
29, 246, 3, 0.87287156094396934
29, 141, 3, 0.87287156094396934
29, 117, 3, 0.87287156094396934
29, 51, 3, 0.87287156094396934
26, 394, 3, 0.87287156094396934
26, 220, 3, 0.87287156094396934
26, 135, 3, 0.87287156094396934
26, 81, 3, 0.87287156094396934
17, 242, -3, 0.87287156094396934
17, 26, -3, 0.87287156094396934
1, 198, 3, 0.87287156094396934
1, 188, 3, 0.87287156094396934
255, 257, -3, 0.87287156094396923
246, 257, -3, 0.87287156094396923
168, 216, -3, 0.87287156094396923
141, 257, -3, 0.87287156094396923
117, 257, -3, 0.87287156094396923
100, 168, 3, 0.87287156094396923
84, 168, 3, 0.87287156094396923
51, 257, -3, 0.87287156094396923
133, 152, -1, 0.87286435234224791
151, 219, -1, 0.87257305207719849
54, 151, 1, 0.87257305207719849
16, 219, -1, 0.87257305207719849
221, 380, 3, 0.8722299671063235
151, 232, -2, 0.8713780137623568
151, 158, -1, 0.87101296124594607
317, 394, -2, 0.87093638328355194
219, 317, 2, 0.87093638328355194
135, 317, 2, 0.87093638328355194
81, 317, 2, 0.87093638328355194
69, 317, 2, 0.87093638328355194
17, 317, 2, 0.87093638328355194
220, 232, -1, 0.8707577058376148
133, 222, -1, 0.8707577058376148
317, 323, -3, 0.87068965517241381
127, 317, 3, 0.87068965517241381
94, 196, 3, 0.87068965517241381
225, 394, 2, 0.8703882797784892
