'neuron', 'neuron', 'delay', 'correlation coefficient'
61, 81, 1, -0.79344436895891968
61, 163, 1, -0.79344436895891968
91, 125, -1, -0.79344436895891968
91, 187, -1, -0.79344436895891968
91, 234, -1, -0.79344436895891968
176, 319, 1, -0.79325614977063763
176, 396, -1, -0.79321237250533672
127, 363, 1, -0.79273783110105245
38, 335, -2, -0.79198493885248578
133, 335, -2, -0.79198493885248578
162, 335, -2, -0.79198493885248578
188, 335, -2, -0.79198493885248578
135, 362, -2, -0.79090575601244495
155, 362, -2, -0.79090575601244495
237, 362, -2, -0.79090575601244495
81, 186, 0, -0.79056941504209488
163, 186, 0, -0.79056941504209488
186, 229, 3, -0.79056941504209488
16, 186, 0, -0.79056941504209477
102, 396, -2, -0.79056941504209477
301, 331, -3, -0.79056941504209466
183, 364, 1, -0.79024666776796171
3, 114, -3, -0.78920518725247035
18, 242, -1, -0.78881063774661564
20, 261, -1, -0.78881063774661564
34, 111, 1, -0.78881063774661564
34, 303, -1, -0.78881063774661564
65, 111, 1, -0.78881063774661564
65, 303, -1, -0.78881063774661564
85, 154, 1, -0.78881063774661564
88, 111, 1, -0.78881063774661564
88, 303, -1, -0.78881063774661564
97, 111, 1, -0.78881063774661564
97, 303, -1, -0.78881063774661564
111, 198, -1, -0.78881063774661564
198, 303, -1, -0.78881063774661564
67, 313, 1, -0.78881063774661553
301, 313, -1, -0.78881063774661553
25, 38, -1, -0.78881063774661531
38, 111, 1, -0.78881063774661531
166, 303, 1, -0.78881063774661531
242, 303, 1, -0.78881063774661531
80, 303, 2, -0.78867386953791574
127, 303, 2, -0.78867386953791574
12, 79, 3, -0.7884862245567702
22, 79, 3, -0.78848622455677009
12, 379, -2, -0.78835612279228606
272, 305, -3, -0.78791252749183072
103, 127, 1, -0.78764291143398446
64, 396, 0, -0.78757742410406983
89, 396, 0, -0.78757742410406983
3, 362, 0, -0.78750979284053502
176, 222, -1, -0.78701540084513888
15, 50, 2, -0.7867957924694432
15, 71, 2, -0.7867957924694432
15, 101, 2, -0.7867957924694432
15, 110, 2, -0.7867957924694432
50, 190, -2, -0.7867957924694432
59, 120, -2, -0.7867957924694432
61, 242, -2, -0.7867957924694432
71, 190, -2, -0.7867957924694432
76, 190, -2, -0.7867957924694432
101, 190, -2, -0.7867957924694432
110, 190, -2, -0.7867957924694432
301, 313, -2, -0.7867957924694432
149, 338, 1, -0.78665629407003423
240, 242, -1, -0.78664386325944757
45, 135, -1, -0.78664386325944746
45, 155, -1, -0.78664386325944746
45, 237, -1, -0.78664386325944746
127, 203, 1, -0.78633298241180893
127, 362, 0, -0.78622412531664299
